product_key,search_query,brand,model,capacity,storage_type,form_factor,interface,shopee_query,ads_count,best_price_brl,avg_price_brl,max_price_brl,total_sold,max_rating,total_reviews,best_title,best_url,best_mlb_id,source_pages,grouped_titles
teamgroup|t|create|expert|overclock|32gb,memoria ram ddr5,Teamgroup,,32GB,,,,Teamgroup 32GB,1,3999.0,3999.0,3999.0,0,,0,Teamgroup T-create Expert Overclock 10L DDR5 32GB,https://www.mercadolivre.com.br/teamgroup-t-create-expert-overclock-10l-ddr5-32gb/p/MLB39044587#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=43&type=product&tracking_id=70662bf6-14e9-4cf5-bdcf-bb1c5b632811&wid=MLB4704507339&sid=search,MLB4704507339,8,Teamgroup T-create Expert Overclock 10L DDR5 32GB
up gamer|4tb|nvme,ssd nvme,Up Gamer,,4TB,NVMe,M.2,PCIe 5.0,Up Gamer 4TB NVMe M.2 PCIe 5.0,1,3999.0,3999.0,3999.0,0,,0,Ssd Nvme M.2 2280 Pcie Gen5 4tb Leitura Até 14.000mb/s Gravação Até 10.000mb/s Compatível Com Ps5 Computador Pc Notebook - Up Gamer Titan Edition Preto,https://www.mercadolivre.com.br/ssd-nvme-m2-2280-pcie-gen5-4tb-leitura-ate-14000mbs-gravaco-ate-10000mbs-compativel-com-ps5-computador-pc-notebook-up-gamer-titan-edition-preto/p/MLB70054834#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=52&type=product&tracking_id=de41043e-a9fc-4271-ae07-41e85aa4c8bc&wid=MLB4735520053&sid=search,MLB4735520053,2,Ssd Nvme M.2 2280 Pcie Gen5 4tb Leitura Até 14.000mb/s Gravação Até 10.000mb/s Compatível Com Ps5 Computador Pc Notebook - Up Gamer Titan Edition Preto
up gamer|4tb|ssd,ssd nvme,Up Gamer,,4TB,SSD,M.2,PCIe 4.0,Up Gamer 4TB M.2 PCIe 4.0,1,3999.0,3999.0,3999.0,25,,0,"SSD M.2 UP Gamer Ultra 4 TB PCIe Gen4, Para PC, Notebook e PS5, de Alta Velocidade",https://www.mercadolivre.com.br/ssd-m2-up-gamer-ultra-4-tb-pcie-gen4-para-pc-notebook-e-ps5-de-alta-velocidade/p/MLB67989230#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=product&float_highlight=last_units&tracking_id=de41043e-a9fc-4271-ae07-41e85aa4c8bc&wid=MLB6625277024&sid=search,MLB6625277024,2,"SSD M.2 UP Gamer Ultra 4 TB PCIe Gen4, Para PC, Notebook e PS5, de Alta Velocidade"
western digital|4tb|ssd,ssd nvme,Western Digital,,4TB,SSD,M.2,PCIe 4.0,Western Digital 4TB M.2 PCIe 4.0,1,3999.0,3999.0,3999.0,25,,0,Ssd Western Digital Wd Black Sn7100 M.2 2280 4tb Pcie 4.0 X4 Preto,https://www.mercadolivre.com.br/ssd-western-digital-wd-black-sn7100-m2-2280-4tb-pcie-40-x4-preto/p/MLB55624593#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=43&type=product&tracking_id=3ddcd777-34ac-4f74-8626-8356dfaaeff6&wid=MLB5709368946&sid=search,MLB5709368946,7,Ssd Western Digital Wd Black Sn7100 M.2 2280 4tb Pcie 4.0 X4 Preto
memoria|xpg|lancer|2x16gb|ddr5,memoria ram ddr5,XPG,,,,,,XPG,1,4020.0,4020.0,4020.0,100,,0,Memória Xpg Lancer 2x16GB Ddr5 6000mhz CL30 Ax5u6000c3016g-dclarbk,https://www.mercadolivre.com.br/memoria-xpg-lancer-2x16gb-ddr5-6000mhz-cl30-ax5u6000c3016g-dclarbk/p/MLB61405905#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=40&type=product&tracking_id=5d5dc4a3-5a6e-4338-97b3-629ff4d24a24&wid=MLB4664735597&sid=search,MLB4664735597,1,Memória Xpg Lancer 2x16GB Ddr5 6000mhz CL30 Ax5u6000c3016g-dclarbk
memoria|ddr5|xpg|lancer|blade|16gb,memoria ram ddr5,XPG,,16GB,,,,XPG 16GB,1,4119.0,4119.0,4119.0,0,,0,Memória Ddr5 Xpg Lancer Blade Rgb 16gb 6000mhz Branco,https://www.mercadolivre.com.br/memoria-ddr5-xpg-lancer-blade-rgb-16gb-6000mhz-branco/up/MLBU3978863865#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=54&type=product&tracking_id=40dc4e04-2f98-496c-a06b-e982dc1f494b&wid=MLB6814817210&sid=search,MLB6814817210,7,Memória Ddr5 Xpg Lancer Blade Rgb 16gb 6000mhz Branco
patriot|ddr5|viper|venom|7000mhz|32gb,memoria ram ddr5,,,32GB,,,,patriot ddr5 viper venom,1,4150.0,4150.0,4150.0,0,,0,Patriot Ddr5 Viper Venom 32gb 7000mhz 2x16gb memória,https://www.mercadolivre.com.br/patriot-ddr5-viper-venom-32gb-7000mhz-2x16gb-memoria/p/MLB39022405#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=product&tracking_id=4d79b93f-5e88-4ca9-8f64-d3aad456f4b8&wid=&sid=search,MLB39022405,6,Patriot Ddr5 Viper Venom 32gb 7000mhz 2x16gb memória
memoria|ram|ddr5|vesta|ii|32gb,memoria ram ddr5,,,32GB,,,,memoria ram ddr5 vesta,1,4199.0,4199.0,4199.0,0,,0,Memória RAM Ddr5 Vesta Ii Rgb 6000mhz 32gb 2x16 BL.9Bwwr.378,https://www.mercadolivre.com.br/memoria-ram-ddr5-vesta-ii-rgb-6000mhz-32gb-2x16-bl9bwwr378/p/MLB41484439#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=product&tracking_id=f50bf2fb-feca-41a9-892d-623a7542606a&wid=MLB7024860022&sid=search,MLB7024860022,3,Memória RAM Ddr5 Vesta Ii Rgb 6000mhz 32gb 2x16 BL.9Bwwr.378
memoria|ddr5|corsair|vengeance|2x16gb|32gb,memoria ram ddr5,Corsair,,32GB,,,,Corsair 32GB,1,4225.0,4225.0,4225.0,0,,0,Memória Ddr5 Corsair Vengeance 32gb (2x16gb) 5200mhz,https://www.mercadolivre.com.br/memoria-ddr5-corsair-vengeance-32gb-2x16gb-5200mhz/up/MLBU2170429737#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=50&type=product&tracking_id=562aabe2-6ce9-4448-9307-05df0136e546&wid=MLB2685133203&sid=search,MLB2685133203,10,Memória Ddr5 Corsair Vengeance 32gb (2x16gb) 5200mhz
memoria|ram|6000|ddr5|kit|32gb,memoria ram ddr5,Corsair,,32GB,,,,Corsair 32GB,1,4250.0,4250.0,4250.0,0,,0,Memoria Ram 32gb 6000 Ddr5 Kit 2x16 Vengeance Corsair Pc,https://www.mercadolivre.com.br/memoria-ram-32gb-6000-ddr5-kit-2x16-vengeance-corsair-pc/up/MLBU2246115393#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=product&tracking_id=48b89447-4a5c-4062-8d59-b966655ad596&wid=MLB3383281981&sid=search,MLB3383281981,4,Memoria Ram 32gb 6000 Ddr5 Kit 2x16 Vengeance Corsair Pc
movespeed|g5|2|14|000|2tb,ssd nvme,,,2TB,NVMe,M.2,PCIe,movespeed g5 2 14 NVMe M.2,1,4286.0,4286.0,4286.0,0,,0,"Ssd Movespeed, 2tb, G5, Pcie, M.2 Nvme, 2280, 14.000 Mb/s",https://www.mercadolivre.com.br/ssd-movespeed-2tb-g5-pcie-m2-nvme-2280-14000-mbs/up/MLBU3768035804#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=product&float_highlight=last_unit&tracking_id=3414e7e4-1f1e-4709-868d-506dd311ec0e&wid=MLB4452011537&sid=search,MLB4452011537,10,"Ssd Movespeed, 2tb, G5, Pcie, M.2 Nvme, 2280, 14.000 Mb/s"
memoria|ram|ddr5|2x16gb|6000mhz|32gb,memoria ram ddr5,Corsair,,32GB,,,,Corsair 32GB,1,4298.0,4298.0,4298.0,100,,0,Memória Ram Ddr5 32gb 2x16gb 6000mhz Corsair Vengeance Rgb,https://www.mercadolivre.com.br/memoria-ram-ddr5-32gb-2x16gb-6000mhz-corsair-vengeance-rgb/p/MLB30413543#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=6&type=product&tracking_id=56117de3-36d7-4e30-9300-18626952aaf7&wid=MLB3924258905&sid=search,MLB3924258905,2,Memória Ram Ddr5 32gb 2x16gb 6000mhz Corsair Vengeance Rgb
memoria|ddr5|corsair|vengeance|amd|32gb,memoria ram ddr5,Corsair,,32GB,,,,Corsair 32GB,1,4299.0,4299.0,4299.0,0,,0,Memória Ddr5 Corsair Vengeance Amd Expo 32gb 6000mhz C30,https://www.mercadolivre.com.br/memoria-ddr5-corsair-vengeance-amd-expo-32gb-6000mhz-c30/up/MLBU3068154488#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=39&type=product&tracking_id=562aabe2-6ce9-4448-9307-05df0136e546&wid=MLB5316186134&sid=search,MLB5316186134,10,Memória Ddr5 Corsair Vengeance Amd Expo 32gb 6000mhz C30
memoria|corsair|vengeance|ddr5|2x16gb|32gb,memoria ram ddr5,Corsair,,32GB,,,,Corsair 32GB,1,4300.0,4300.0,4300.0,0,,0,Memória Corsair Vengeance Ddr5 32gb (2x16gb) 6400mhz,https://www.mercadolivre.com.br/memoria-corsair-vengeance-ddr5-32gb-2x16gb-6400mhz/p/MLB65257213#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=product&tracking_id=56117de3-36d7-4e30-9300-18626952aaf7&wid=MLB4605201955&sid=search,MLB4605201955,2,Memória Corsair Vengeance Ddr5 32gb (2x16gb) 6400mhz
memoria|sodimm|ddr5|5600mhz|crucial|32gb,memoria ram ddr5,Crucial,,32GB,,,,Crucial 32GB,1,4332.0,4332.0,4332.0,0,,0,Memória Sodimm 32gb Ddr5 5600mhz Crucial - Ct32g56c46s5,https://www.mercadolivre.com.br/memoria-sodimm-32gb-ddr5-5600mhz-crucial--ct32g56c46s5/up/MLBU4196598610#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=34&type=product&tracking_id=48b89447-4a5c-4062-8d59-b966655ad596&wid=MLB7070331344&sid=search,MLB7070331344,4,Memória Sodimm 32gb Ddr5 5600mhz Crucial - Ct32g56c46s5
memoria|g|skill|rgb|ddr5|32gb,memoria ram ddr5,,,32GB,,,,memoria g skill rgb,1,4359.0,4359.0,4359.0,0,,0,Memória G Skill Rgb Ddr5 32gb 6000mhz Cl30 2x16gb Amd,https://www.mercadolivre.com.br/memoria-g-skill-rgb-ddr5-32gb-6000mhz-cl30-2x16gb-amd/up/MLBU4170905133#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=7&type=product&tracking_id=dafcc706-d91a-45cd-b350-760a95995f6b&wid=MLB4828004307&sid=search,MLB4828004307,5,Memória G Skill Rgb Ddr5 32gb 6000mhz Cl30 2x16gb Amd
memoria|clanm|1x16gb|ddr5|6400mhz|16gb,memoria ram ddr5,,,16GB,,,,memoria clanm 1x16gb ddr5,1,4599.0,4599.0,4599.0,0,,0,"Memória Clanm, 16gb (1x16gb), Ddr5, 6400mhz, Cl40, Preta",https://www.mercadolivre.com.br/memoria-clanm-ddr5-16gb-6400mhz-cl40-preta/p/MLB2070616863#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=product&tracking_id=4d79b93f-5e88-4ca9-8f64-d3aad456f4b8&wid=MLB6166204952&sid=search,MLB6166204952,6,"Memória Clanm, 16gb (1x16gb), Ddr5, 6400mhz, Cl40, Preta"
memoria|kingston|ktd|pe556e|32g|32gb,memoria ram ddr5,Kingston,,32GB,,,,Kingston 32GB,1,4699.0,4699.0,4699.0,0,,0,Memória Kingston Ktd-pe556e-32g De 32gb Dimm Ecc Ddr5 5600mhz Para Servidor 1 Unidad,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=CIXnR6vB0nfacuOixMVzcsTVLC70zyeUtqPGzXPuV3QUKIUlrtmpL3ThDGVXTCPPlIr0yFeO20wwjld%2F5Xya97aiqq0BKfqNuKFuciQg8ZSpOuj6%2Bvc9Mo8QZ8JrWxdOddSuMyaYb2XFxgVl7QbvkuJTc%2ByLA0xkSiLaMRkXAYblnCze0lrEMlrDxsm1Cuj%2BKWz29DIXP5sNja7U7oOCeLx%2FBxvaa8JVTAMrEl27LECYjvwxpAMVSwxXkJ%2B1h4126jjE0AvAWMybCJCjY3YeumX72dHd5V3AUe5xTB%2BvHLXzXr6kXRb0NGfMeu3MgGS%2BTjHabILoJbupJjI0dx48ySDh%2B2UtYMu8EkDh8GydvUH7TbSqjyiU%2BGhvTPJNKTNEBuOf6elmj%2FBuWXQCPqgp4x15GFBbvyGJXbqfoUAHcxMuZNgHl1wQniT3OqVcVSezgnWcNGqURg7Jkzw61bzvNSVn7OBueSS%2BTJtgNLbp3IrdNY6EOnW%2BU4bPtnNmyCTDPktyDiTZ0gDAQ5lCN%2FTJNr8msOo0c%2FuMOQSv4s1GRQTRsSv2EGsezXnZOHVsmaaX%2FSFXeFSdw%2BIwWmgzxRtAMDd1PDqxSRiOZnVX1FqL%2FQlX%2BqCx8CtClnDD5aQ1Miad4FmISenhzUZjND0K2helsqK2o57D0JXqrN%2BBEGkJkT28qG75abgN5QWlQ98V9UVYc59hz0OagnTIj34wz6k9xQwOH9lRdqKlSthLoSjSEZdvzvX17sNtmHelI7BO4dTsuslyJ47YeTYNmMj%2BaBcWYKNP%2FDBABIcbztkkdlhQy7%2FbucSHIH3w8fKMaeikX6hqDlgW90o%2FTW%2FhgxlyCxA4TQIF%2B0m8OQ30TsQ3KiTzm6gxnDarasAZ9CgagXpMrh1mRVk%2BCHX6%2FnwcvoDhO15AF00FzVsBz2sngQUdFSERoO4LU9qh9g%3D%3D&pdp_filters=item_id%3AMLB7026125904#polycard_client=search-desktop&is_advertising=true&backend_model=search-backend&be_origin=backend&search_layout=grid&position=3&type=pad&tracking_id=5d5dc4a3-5a6e-4338-97b3-629ff4d24a24&wid=MLB7026125904&sid=search,MLB7026125904,1,Memória Kingston Ktd-pe556e-32g De 32gb Dimm Ecc Ddr5 5600mhz Para Servidor 1 Unidad
memoria|de|corsair|vengeance|ddr5|32gb,memoria ram ddr5,Corsair,,32GB,,,,Corsair 32GB,1,4817.0,4817.0,4817.0,0,,0,Memória De Computador Corsair Vengeance Ddr5 32gb (2x16gb) 6,https://www.mercadolivre.com.br/corsair-vengeance-ddr5-32gb-2-x-16gb-6000mhz-cl38-44-44-96/p/MLB2083634514#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=47&type=product&tracking_id=70662bf6-14e9-4cf5-bdcf-bb1c5b632811&wid=MLB5479077662&sid=search,MLB5479077662,8,Memória De Computador Corsair Vengeance Ddr5 32gb (2x16gb) 6
memoria|ram|acer|predator|vesta|32gb,memoria ram ddr5,,,32GB,,,,memoria ram acer predator,1,4857.0,4857.0,4857.0,0,,0,Memória Ram Acer Predator Vesta Ii Rgb Ddr5 32gb 6000mhz Cl3,https://produto.mercadolivre.com.br/MLB-4728756299-memoria-ram-acer-predator-vesta-ii-rgb-ddr5-32gb-6000mhz-cl3-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=40dc4e04-2f98-496c-a06b-e982dc1f494b&sid=search,MLB4728756299,7,Memória Ram Acer Predator Vesta Ii Rgb Ddr5 32gb 6000mhz Cl3
memoria|ddr5|4800mhz|ecc|udimm|32gb,memoria ram ddr5,Samsung,,32GB,,,,Samsung 32GB,1,4890.0,4890.0,4890.0,0,,0,Memória 32gb Ddr5 4800mhz Ecc Udimm Samsung M324r4ga3bb0-cqk,https://www.mercadolivre.com.br/memoria-32gb-ddr5-4800mhz-ecc-udimm-samsung-m324r4ga3bb0-cqk/p/MLB69732885#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=50&type=product&tracking_id=f50bf2fb-feca-41a9-892d-623a7542606a&wid=MLB6786184284&sid=search,MLB6786184284,3,Memória 32gb Ddr5 4800mhz Ecc Udimm Samsung M324r4ga3bb0-cqk
memoria|kingston|fury|beast|2x16gb|32gb,memoria ram ddr5,Kingston,,32GB,,,,Kingston 32GB,1,4998.0,4998.0,4998.0,0,,0,Memória Kingston Fury Beast 32gb (2x16gb) 5200mt/s Ddr5 Cl40,https://www.mercadolivre.com.br/memoria-kingston-fury-beast-32gb-2x16gb-5200mts-ddr5-cl40/p/MLB2082836323#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=product&tracking_id=4d79b93f-5e88-4ca9-8f64-d3aad456f4b8&wid=MLB4404794587&sid=search,MLB4404794587,6,Memória Kingston Fury Beast 32gb (2x16gb) 5200mt/s Ddr5 Cl40
ram|teamgroup|t|force|xtreem|32gb,memoria ram ddr5,Teamgroup,,32GB,,,,Teamgroup 32GB,1,5189.0,5189.0,5189.0,0,,0,Ram Teamgroup T-force Xtreem Ddr5 32 Gb (2x16 Gb) 7200 Mhz,https://www.mercadolivre.com.br/memory-module-teamgroup-t-force-xtreem-ddr5-32gb-2x16gb/p/MLB2085274000#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=60&type=product&tracking_id=562aabe2-6ce9-4448-9307-05df0136e546&wid=MLB6557582044&sid=search,MLB6557582044,10,Ram Teamgroup T-force Xtreem Ddr5 32 Gb (2x16 Gb) 7200 Mhz
memoria|ram|ddr5|5600mhz|para|32gb,memoria ram ddr5,,,32GB,,,,memoria ram ddr5 5600mhz,1,5198.0,5198.0,5198.0,0,,0,Memória Ram Ddr5 32gb 5600mhz Para Laptop Computador,https://www.mercadolivre.com.br/ddr5-32gb-5600mhz-ram-memory-for-laptop-computer/p/MLB2086633062#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=51&type=product&tracking_id=70662bf6-14e9-4cf5-bdcf-bb1c5b632811&wid=MLB4691743961&sid=search,MLB4691743961,8,Memória Ram Ddr5 32gb 5600mhz Para Laptop Computador
samsung|990 pro|4tb|nvme,ssd nvme,Samsung,990 Pro,4TB,NVMe,M.2,PCIe 4.0,Samsung 990 Pro 4TB NVMe M.2 PCIe 4.0,1,5233.0,5233.0,5233.0,500,,0,SSD 4TB Samsung 990 PRO PCIe 4.0 X4 NVMe Gaming M.2 2280 Até 7450mb/S MZ-V9P4T0B/AM,https://www.mercadolivre.com.br/ssd-4tb-samsung-990-pro-pcie-40-x4-nvme-gaming-m2-2280-ate-7450mbs-mz-v9p4t0bam/p/MLB28276726#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=8&type=product&float_highlight=last_unit&tracking_id=bb27f9e2-487c-4e32-bae2-cfa857d23c11&wid=MLB6538389486&sid=search,MLB6538389486,3,SSD 4TB Samsung 990 PRO PCIe 4.0 X4 NVMe Gaming M.2 2280 Até 7450mb/S MZ-V9P4T0B/AM
memoria|ddr5|g|skill|trident|32gb,memoria ram ddr5,,,32GB,,,,memoria ddr5 g skill,1,5299.0,5299.0,5299.0,0,,0,Memória Ddr5 G.skill Trident Z5 Royal 32gb 8000mhz C38 Rgb,https://www.mercadolivre.com.br/memoria-ddr5-gskill-trident-z5-royal-32gb-8000mhz-c38-rgb/up/MLBU2835397414#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=53&type=product&tracking_id=40dc4e04-2f98-496c-a06b-e982dc1f494b&wid=MLB5186878720&sid=search,MLB5186878720,7,Memória Ddr5 G.skill Trident Z5 Royal 32gb 8000mhz C38 Rgb
ram|corsair|vengeance|rgb|ddr5|32gb,memoria ram ddr5,Corsair,,32GB,,,,Corsair 32GB,1,5321.0,5321.0,5321.0,0,,0,Ram Corsair Vengeance Rgb Ddr5 32gb (2x16gb) 6400 Mhz Cl36,https://www.mercadolivre.com.br/ram-corsair-vengeance-rgb-ddr5-32gb-2x16gb-6400mhz-cl36/p/MLB2085190036#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=36&type=product&tracking_id=3c0bd438-a00d-4bd7-872a-44421a689b7b&wid=MLB4546592899&sid=search,MLB4546592899,9,Ram Corsair Vengeance Rgb Ddr5 32gb (2x16gb) 6400 Mhz Cl36
memoria|ram|branca|xpg|lancer|16gb,memoria ram ddr5,XPG,,16GB,,,,XPG 16GB,1,5419.0,5419.0,5419.0,0,,0,Memória RAM branca Xpg Lancer Blade Ddr5 6400mts 16gb,https://www.mercadolivre.com.br/memoria-ram-branca-xpg-lancer-blade-ddr5-6400mts-16gb/p/MLB63186043#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=product&tracking_id=dafcc706-d91a-45cd-b350-760a95995f6b&wid=MLB4671000083&sid=search,MLB4671000083,5,Memória RAM branca Xpg Lancer Blade Ddr5 6400mts 16gb
memoria|g|skill|trident|z5|32gb,memoria ram ddr5,,,32GB,,,,memoria g skill trident,1,5499.0,5499.0,5499.0,0,,0,Memoria G.skill Trident Z5 Royal Neo 32gb Ddr5 6400mhz C30,https://www.mercadolivre.com.br/memoria-gskill-trident-z5-royal-neo-32gb-ddr5-6400mhz-c30/p/MLB40686638#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=5&type=product&tracking_id=4d79b93f-5e88-4ca9-8f64-d3aad456f4b8&wid=MLB4708592769&sid=search,MLB4708592769,6,Memoria G.skill Trident Z5 Royal Neo 32gb Ddr5 6400mhz C30
memoria|ram|preta|corsair|vengeance|64gb,memoria ram ddr5,Corsair,,64GB,,,,Corsair 64GB,1,5500.0,5500.0,5500.0,0,,0,Memória RAM preta Corsair Vengeance Rgb Ddr5 64gb 2x32 5600,https://www.mercadolivre.com.br/memoria-ram-preta-corsair-vengeance-rgb-ddr5-64gb-2x32-5600/p/MLB47626176#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=product&tracking_id=562aabe2-6ce9-4448-9307-05df0136e546&wid=&sid=search,MLB47626176,10,Memória RAM preta Corsair Vengeance Rgb Ddr5 64gb 2x32 5600
gigastone|2|2|tb|4|2tb,ssd nvme,,,2TB,NVMe,M.2,PCIe 4.0,gigastone 2 2 tb NVMe M.2 PCIe 4.0,1,5546.0,5546.0,5546.0,0,,0,Ssd Gigastone M.2 2 Tb Pcie 4.0 Nvme Turbo Com Velocidade De,https://www.mercadolivre.com.br/ssd-gigastone-m2-2tb-pcie-40-nvme-turbo-speed-5000mbs/p/MLB2055308461#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=product&tracking_id=d56a1c56-080b-4031-b7b5-0e9e83f9199d&wid=MLB6973963654&sid=search,MLB6973963654,9,Ssd Gigastone M.2 2 Tb Pcie 4.0 Nvme Turbo Com Velocidade De
memoria|ram|corsair|vengeance|rgb|48gb,memoria ram ddr5,Corsair,,48GB,,,,Corsair 48GB,1,5599.0,5599.0,5599.0,0,,0,Memória Ram Corsair Vengeance Rgb Ddr5 48gb 5600mhz Cl40,https://www.mercadolivre.com.br/memoria-ram-corsair-vengeance-rgb-ddr5-48gb-5600mhz-cl40/p/MLB44447849#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=44&type=product&tracking_id=40dc4e04-2f98-496c-a06b-e982dc1f494b&wid=MLB6696796756&sid=search,MLB6696796756,7,Memória Ram Corsair Vengeance Rgb Ddr5 48gb 5600mhz Cl40
g|skill|trident|z5|royal|32gb,memoria ram ddr5,,,32GB,,,,g skill trident z5,1,5629.0,5629.0,5629.0,0,,0,G.skill Trident Z5 Royal Neo(amd Expo)ddr5 Ram 32gb X2 16gb,https://www.mercadolivre.com.br/memoria-ram-gskill-ddr5-32gb-6000mts-cl28-royal-neo/p/MLB2070868340#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=42&type=product&tracking_id=70662bf6-14e9-4cf5-bdcf-bb1c5b632811&wid=MLB4092675961&sid=search,MLB4092675961,8,G.skill Trident Z5 Royal Neo(amd Expo)ddr5 Ram 32gb X2 16gb
memoria|ram|g|skill|trident,memoria ram ddr5,,,,,,,memoria ram g skill,1,5629.0,5629.0,5629.0,0,,0,"Memória Ram G.skill Trident Z5 Royal, Ddr5, 2x16gb, 7200mt/s",https://www.mercadolivre.com.br/memoria-ram-gskill-trident-z5-royal-ddr5-2x16gb-7200mts/p/MLB2076930969#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=59&type=product&tracking_id=562aabe2-6ce9-4448-9307-05df0136e546&wid=MLB3942933009&sid=search,MLB3942933009,10,"Memória Ram G.skill Trident Z5 Royal, Ddr5, 2x16gb, 7200mt/s"
memoria|kingston|fury|beast|32|32gb,memoria ram ddr5,Kingston,,32GB,,,,Kingston 32GB,1,5633.0,5633.0,5633.0,0,,0,Memória Kingston Fury Beast 32 Gb (2x16 Gb) 6000 Mt/s Ddr5 C,https://produto.mercadolivre.com.br/MLB-6231646338-memoria-kingston-fury-beast-32-gb-2x16-gb-6000-mts-ddr5-c-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=38&type=item&tracking_id=562aabe2-6ce9-4448-9307-05df0136e546&sid=search,MLB6231646338,10,Memória Kingston Fury Beast 32 Gb (2x16 Gb) 6000 Mt/s Ddr5 C
kingston|4tb|nvme,ssd nvme,Kingston,,4TB,NVMe,M.2,PCIe 4.0,Kingston 4TB NVMe M.2 PCIe 4.0,1,5665.0,5665.0,5665.0,0,,0,Ssd M.2 4tb Kingston Fury Renegade Pcie 4.0 X4 Nvme 7300mb/s,https://www.mercadolivre.com.br/ssd-m2-4tb-kingston-fury-renegade-pcie-40-x4-nvme-7300mbs/up/MLBU3853697353#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=7&type=product&tracking_id=3ddcd777-34ac-4f74-8626-8356dfaaeff6&wid=MLB4552242117&sid=search,MLB4552242117,7,Ssd M.2 4tb Kingston Fury Renegade Pcie 4.0 X4 Nvme 7300mb/s
corsair|mp700 pro|2tb|nvme,ssd nvme,Corsair,MP700 Pro,2TB,NVMe,,PCIe 5.0,Corsair MP700 Pro 2TB NVMe PCIe 5.0,1,5690.0,5690.0,5690.0,0,,0,Ssd Corsair Mp700 Pro 2tb Nvme Gen5 X4 Heatsink Leitura 14000mbps/gravação 12000mbps Cssd-f2000gbmp700pros Preto,https://www.mercadolivre.com.br/ssd-corsair-mp700-pro-2tb-nvme-gen5-x4-heatsink-leitura-14000mbpsgravaco-12000mbps-cssd-f2000gbmp700pros-preto/p/MLB44713489#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=45&type=product&tracking_id=c527baac-dc15-4d5d-b37b-2defcf7c4000&wid=MLB4690170139&sid=search,MLB4690170139,1,Ssd Corsair Mp700 Pro 2tb Nvme Gen5 X4 Heatsink Leitura 14000mbps/gravação 12000mbps Cssd-f2000gbmp700pros Preto
unidade|kingston|fury|renegade|2,ssd nvme,Kingston,,,NVMe,M.2,,Kingston NVMe M.2,1,5754.0,5754.0,5754.0,500,,0,Unidade SSD Kingston Fury Renegade M.2 Nvme+dissipador de calor 2T Ps5,https://www.mercadolivre.com.br/unidade-ssd-kingston-fury-renegade-m2-nvmedissipador-de-calor-2t-ps5/p/MLB23508535#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=7&type=product&tracking_id=bb70a3b7-b81c-481c-81b4-34f9c4d0e99d&wid=MLB4819736155&sid=search,MLB4819736155,6,Unidade SSD Kingston Fury Renegade M.2 Nvme+dissipador de calor 2T Ps5
